user_id,plan_type,mrr,signup_date,churn_date,is_churned,tenure_days
user_015515,pro,106.36,2023-08-18,,0,125
user_056663,free,0.0,2022-11-06,,0,737
user_010650,starter,29.49,2022-02-14,,0,114
user_052422,free,0.0,2022-10-28,,0,5
user_053135,starter,27.28,2022-05-30,,0,391
user_011604,free,0.0,2022-06-21,,0,100
user_057765,enterprise,520.71,2023-07-13,,0,42
user_027021,free,0.0,2022-08-02,,0,2
user_001625,starter,29.39,2022-03-28,,0,164
user_011755,starter,29.85,2022-07-23,,0,47
user_048272,free,0.0,2023-02-04,,0,367
user_021771,starter,27.72,2022-02-18,,0,238
user_051275,starter,28.45,2022-09-21,,0,227
user_026983,pro,97.12,2023-02-24,,0,349
user_052576,starter,29.26,2022-01-04,,0,6
user_043904,free,0.0,2022-09-08,,0,295
user_056628,free,0.0,2022-01-02,,0,314
user_048173,free,0.0,2022-05-23,,0,84
user_053134,free,0.0,2022-11-08,,0,124
user_016264,enterprise,490.42,2022-05-03,,0,19
user_017486,starter,27.18,2022-03-24,,0,425
user_010434,starter,29.52,2023-08-20,,0,593
user_051602,starter,29.03,2023-03-03,,0,27
user_045959,free,0.0,2022-09-10,,0,33
user_007085,pro,100.43,2023-12-04,,0,77
user_025071,free,0.0,2023-06-14,2023-12-01,1,170
user_057159,pro,97.4,2022-12-23,,0,17
user_002538,pro,100.37,2022-11-12,,0,28
user_056269,free,0.0,2022-05-27,,0,419
user_030848,free,0.0,2022-12-22,,0,91
user_014578,free,0.0,2023-01-10,,0,273
user_013080,starter,27.1,2023-05-19,,0,109
user_053516,pro,100.81,2024-06-04,,0,362
user_030167,enterprise,496.63,2022-12-03,,0,225
user_022916,free,0.0,2022-04-19,2022-10-12,1,176
user_020001,pro,96.64,2022-01-01,,0,203
user_053775,starter,29.98,2022-05-12,,0,16
user_052124,pro,92.05,2022-07-02,,0,83
user_057104,pro,99.54,2022-04-06,,0,59
user_014916,starter,26.66,2022-09-30,,0,410
user_014610,pro,102.17,2023-11-14,,0,314
user_001551,enterprise,534.89,2022-01-07,,0,280
user_043256,free,0.0,2023-08-22,,0,141
user_012657,starter,28.27,2023-09-21,,0,495
user_026114,pro,99.16,2022-01-08,,0,559
user_021513,pro,105.77,2022-07-09,,0,126
user_018259,pro,101.15,2022-04-30,,0,271
user_056647,free,0.0,2022-10-26,,0,78
user_004550,enterprise,466.23,2023-02-15,,0,505
user_050681,starter,29.06,2023-05-29,,0,122
user_018293,free,0.0,2022-02-26,,0,401
user_023013,starter,30.83,2022-10-01,,0,119
user_042041,starter,31.34,2022-06-18,,0,84
user_033385,starter,27.97,2022-11-20,,0,253
user_026194,starter,30.47,2023-07-24,,0,119
user_044533,free,0.0,2024-05-20,,0,57
user_055291,free,0.0,2023-04-08,,0,277
user_035142,free,0.0,2022-09-08,2023-03-05,1,178
user_021703,starter,31.66,2023-01-27,,0,257
user_001809,free,0.0,2022-02-10,,0,305
user_007560,starter,30.29,2022-04-11,,0,349
user_057478,free,0.0,2022-12-09,,0,160
user_017119,pro,96.91,2022-01-28,,0,130
user_011703,starter,28.64,2022-07-17,,0,305
user_038050,free,0.0,2022-06-25,,0,239
user_017398,enterprise,505.4,2022-06-14,,0,11
user_002508,free,0.0,2022-01-14,,0,68
user_007105,free,0.0,2023-06-17,,0,9
user_039097,starter,27.94,2023-01-28,,0,82
user_028480,free,0.0,2022-04-18,2022-06-06,1,49
user_022655,free,0.0,2022-08-06,,0,1
user_047746,pro,103.67,2024-12-13,,0,317
user_051540,free,0.0,2022-03-19,,0,92
user_020558,free,0.0,2023-06-21,,0,285
user_028600,free,0.0,2023-06-25,2024-03-14,1,263
user_039729,free,0.0,2023-02-04,2023-08-21,1,198
user_033517,free,0.0,2022-01-27,,0,304
user_007579,enterprise,508.93,2022-07-07,,0,40
user_025245,free,0.0,2024-02-28,,0,20
user_058950,enterprise,538.67,2024-08-19,,0,371
user_037788,pro,88.57,2022-12-30,,0,58
user_012458,starter,29.61,2023-01-22,,0,46
user_016694,starter,26.47,2022-11-20,,0,120
user_002909,starter,28.38,2022-11-30,,0,19
user_046451,free,0.0,2024-11-04,,0,240
user_028578,free,0.0,2025-04-08,,0,48
user_000111,starter,28.06,2022-12-05,2022-12-17,1,12
user_034074,free,0.0,2022-11-01,,0,210
user_052856,free,0.0,2023-06-14,,0,189
user_035288,starter,28.97,2022-02-26,,0,208
user_045014,free,0.0,2022-07-22,,0,46
user_047149,enterprise,477.02,2022-04-19,,0,108
user_048625,free,0.0,2022-12-15,,0,4
user_048303,starter,29.06,2022-10-06,,0,232
user_043951,starter,28.23,2022-06-25,,0,237
user_012913,free,0.0,2023-06-29,,0,184
user_023870,free,0.0,2022-03-08,,0,8
user_028266,starter,28.61,2022-09-23,,0,247
user_004586,starter,29.14,2022-09-12,,0,54
user_043532,free,0.0,2022-04-26,,0,256
user_021640,starter,28.5,2023-07-13,,0,618
user_040840,free,0.0,2022-01-01,,0,49
user_020573,free,0.0,2022-03-08,,0,494
user_059507,pro,104.31,2022-08-06,,0,175
user_055576,pro,100.21,2022-03-31,,0,230
user_008168,free,0.0,2022-09-03,2023-03-24,1,202
user_047170,free,0.0,2024-10-02,,0,58
user_058986,free,0.0,2022-08-03,2022-09-03,1,31
user_019682,free,0.0,2024-02-28,,0,21
user_033235,free,0.0,2022-09-28,,0,91
user_020270,starter,28.99,2022-05-14,,0,463
user_043706,enterprise,512.18,2023-10-02,,0,102
user_026765,starter,27.93,2023-09-10,,0,18
user_021377,free,0.0,2022-09-06,,0,202
user_026372,free,0.0,2022-10-09,2023-03-29,1,171
user_045693,free,0.0,2022-03-14,,0,138
user_019377,pro,103.08,2022-09-24,,0,66
user_036334,free,0.0,2022-01-04,2022-07-05,1,182
user_008342,free,0.0,2022-01-06,,0,170
user_012573,pro,95.19,2023-09-13,2023-09-27,1,14
user_027555,free,0.0,2024-05-22,,0,40
user_043577,free,0.0,2022-02-16,,0,103
user_024848,pro,103.47,2022-04-13,,0,512
user_044389,free,0.0,2022-02-14,2022-02-17,1,3
user_049030,starter,27.6,2022-08-04,,0,105
user_059167,starter,30.21,2022-02-08,,0,22
user_011406,free,0.0,2022-09-07,,0,140
user_040339,free,0.0,2022-10-06,,0,139
user_037297,starter,31.23,2022-12-22,,0,118
user_019724,free,0.0,2023-12-03,,0,106
user_026613,starter,29.16,2023-04-18,,0,73
user_035910,starter,30.44,2022-06-17,,0,817
user_054640,free,0.0,2023-04-01,,0,300
user_000027,pro,93.42,2022-01-23,,0,88
user_019915,free,0.0,2022-04-27,,0,133
user_018804,free,0.0,2024-02-06,,0,18
user_013775,free,0.0,2022-11-19,,0,191
user_028174,starter,27.75,2022-05-20,,0,20
user_051496,pro,102.97,2023-12-10,,0,103
user_038010,free,0.0,2024-03-22,,0,48
user_039759,free,0.0,2022-03-26,,0,36
user_042907,free,0.0,2023-01-02,,0,24
user_021119,starter,28.96,2022-05-13,,0,150
user_030474,starter,27.65,2022-08-20,,0,38
user_028953,pro,94.12,2022-07-20,,0,7
user_028978,starter,30.0,2023-02-01,,0,216
user_044278,free,0.0,2022-10-31,,0,214
user_014006,free,0.0,2022-05-10,,0,75
user_033501,enterprise,447.25,2022-04-24,,0,145
user_031011,free,0.0,2022-07-28,,0,50
user_052019,free,0.0,2022-07-16,,0,737
user_059060,free,0.0,2022-03-01,,0,66
user_052169,starter,28.81,2022-02-13,,0,290
user_048232,free,0.0,2022-03-30,,0,191
user_011121,starter,29.4,2023-10-02,,0,125
user_043179,starter,28.6,2022-04-04,,0,2
user_005558,starter,30.89,2022-12-03,,0,109
user_018599,free,0.0,2024-05-12,2024-09-19,1,130
user_033781,starter,30.79,2023-06-09,,0,462
user_043507,free,0.0,2022-10-07,,0,184
user_041481,free,0.0,2023-06-13,,0,330
user_040584,free,0.0,2023-07-02,,0,297
user_021967,enterprise,408.69,2022-02-11,,0,382
user_006121,starter,28.58,2022-12-27,,0,25
user_053637,pro,100.72,2022-12-27,,0,184
user_049227,free,0.0,2023-07-20,,0,999
user_015393,starter,27.53,2023-08-01,,0,67
user_044093,free,0.0,2023-10-11,,0,280
user_020344,pro,95.09,2024-05-20,,0,237
user_014723,free,0.0,2022-03-10,,0,249
user_052859,enterprise,486.29,2022-04-30,,0,653
user_013051,free,0.0,2022-04-19,2022-09-04,1,138
user_009657,free,0.0,2022-08-25,,0,123
user_001601,free,0.0,2022-10-09,,0,566
user_003029,free,0.0,2022-05-14,,0,85
user_016047,free,0.0,2022-11-06,,0,81
user_031139,pro,95.32,2022-02-11,,0,38
user_040061,pro,96.23,2024-07-16,,0,9
user_055689,starter,27.08,2022-09-30,,0,119
user_050364,pro,91.59,2024-08-29,2024-11-08,1,71
user_004773,starter,25.73,2022-03-04,,0,129
user_029847,free,0.0,2024-05-22,,0,40
user_027161,free,0.0,2022-09-15,,0,725
user_058074,free,0.0,2024-08-22,,0,8
user_041273,free,0.0,2022-07-28,,0,215
user_037728,free,0.0,2024-12-11,,0,59
user_012743,free,0.0,2022-03-03,,0,122
user_047078,free,0.0,2022-06-14,,0,251
user_045637,starter,31.89,2022-02-08,,0,97
user_025165,starter,29.45,2023-09-07,,0,92
user_032400,enterprise,489.01,2023-03-03,,0,67
user_026192,free,0.0,2023-10-29,,0,106
user_015990,enterprise,475.3,2022-09-09,,0,157
user_009672,free,0.0,2022-08-28,,0,125
user_042996,pro,99.15,2022-03-15,,0,384
user_045065,free,0.0,2022-03-12,,0,265
user_000364,free,0.0,2023-03-29,,0,21
user_058502,free,0.0,2022-01-14,,0,464
user_049216,starter,29.31,2023-08-04,,0,37
user_056390,free,0.0,2022-05-20,,0,468
user_050466,free,0.0,2022-09-30,,0,27
user_058030,free,0.0,2022-05-02,,0,159
user_006986,pro,100.34,2023-06-28,,0,433
user_051015,starter,27.1,2022-12-19,,0,189
user_027863,pro,100.81,2022-05-16,,0,246
user_014342,enterprise,476.87,2022-01-28,,0,101
user_011527,starter,27.69,2022-03-16,,0,63
user_052699,free,0.0,2022-05-17,,0,187
user_045608,free,0.0,2022-01-02,,0,319
user_033945,pro,97.36,2022-01-14,,0,67
user_030445,starter,31.08,2023-09-15,2024-04-02,1,200
user_003292,starter,28.25,2022-07-05,,0,40
user_036531,pro,101.54,2022-07-25,,0,400
user_016332,free,0.0,2022-05-24,,0,206
user_055597,free,0.0,2023-07-21,,0,667
user_007954,free,0.0,2022-02-10,,0,241
user_029915,starter,30.95,2023-05-23,,0,91
user_008739,free,0.0,2022-02-28,,0,14
user_052522,free,0.0,2024-12-22,,0,178
user_030451,free,0.0,2022-01-08,,0,222
user_043751,free,0.0,2022-10-24,,0,866
user_034809,starter,30.72,2023-06-06,,0,177
user_036630,starter,27.48,2022-12-27,,0,169
user_039024,starter,30.33,2022-05-24,,0,435
user_020795,starter,29.53,2022-01-25,,0,21
user_049497,free,0.0,2024-01-20,,0,75
user_058421,pro,105.26,2023-03-07,,0,19
user_029005,free,0.0,2022-01-25,,0,81
user_040151,pro,98.31,2022-08-11,,0,78
user_053413,free,0.0,2023-04-06,,0,824
user_047139,free,0.0,2022-03-17,,0,112
user_058460,free,0.0,2022-08-07,,0,237
user_033082,enterprise,525.66,2022-07-29,,0,87
user_027967,free,0.0,2022-01-17,,0,105
user_054433,free,0.0,2024-05-13,,0,93
user_035906,starter,27.94,2023-06-08,,0,294
user_029224,free,0.0,2022-09-10,,0,14
user_058800,pro,100.78,2022-02-23,,0,210
user_010431,starter,28.8,2023-08-27,,0,137
user_048737,free,0.0,2024-02-14,,0,235
user_056459,free,0.0,2023-01-11,,0,157
user_031109,enterprise,496.69,2022-01-07,,0,2
user_029496,free,0.0,2024-10-27,,0,234
user_016987,free,0.0,2023-03-05,,0,76
user_049269,free,0.0,2023-09-27,2023-12-13,1,77
user_016204,free,0.0,2022-03-31,,0,104
user_055042,starter,28.75,2022-03-29,,0,157
user_041790,free,0.0,2022-01-27,,0,250
user_018174,starter,29.28,2022-07-10,,0,265
user_050189,free,0.0,2022-01-10,2022-04-22,1,102
user_050966,free,0.0,2022-01-31,,0,112
user_034164,starter,26.77,2023-10-01,,0,10
user_031759,pro,95.62,2022-02-27,,0,365
user_041075,starter,29.85,2022-08-01,,0,92
user_015680,free,0.0,2022-05-19,,0,546
user_017997,pro,95.25,2022-05-12,2022-08-11,1,91
user_028828,free,0.0,2022-02-28,,0,6
user_005078,starter,28.45,2022-02-13,,0,9
user_046763,free,0.0,2022-12-17,,0,77
user_018726,pro,93.58,2025-02-01,,0,144
user_015368,free,0.0,2022-11-25,,0,184
user_017808,starter,27.25,2023-03-21,,0,312
user_022011,starter,28.2,2024-12-28,,0,211
user_020953,enterprise,486.47,2022-01-04,,0,21
user_058526,free,0.0,2023-11-30,,0,72
user_035400,free,0.0,2022-09-23,,0,3
user_005281,starter,30.51,2024-04-21,,0,73
user_009069,free,0.0,2023-02-21,,0,197
user_009885,starter,28.39,2022-05-03,,0,80
user_015156,free,0.0,2023-12-31,,0,138
user_025103,starter,30.34,2023-04-13,,0,22
user_045479,free,0.0,2023-02-18,,0,17
user_010015,starter,31.94,2022-11-26,,0,753
user_046296,starter,29.05,2022-12-24,,0,95
user_014022,pro,97.63,2022-01-29,,0,49
user_004210,starter,31.35,2023-03-17,,0,97
user_027189,free,0.0,2022-01-08,2022-05-06,1,118
user_026713,starter,30.17,2022-06-03,,0,146
user_021685,pro,98.86,2023-04-08,,0,304
user_035561,starter,30.43,2024-06-25,,0,31
user_030535,starter,29.37,2022-05-28,,0,0
user_027249,pro,105.28,2022-01-11,,0,33
user_004081,starter,28.98,2022-08-26,,0,158
user_013556,starter,29.91,2022-12-03,,0,85
user_054585,free,0.0,2022-03-20,,0,54
user_027535,free,0.0,2022-05-20,,0,284
user_025525,free,0.0,2023-03-22,,0,2
user_050450,free,0.0,2022-11-13,,0,167
user_038279,starter,29.24,2022-05-14,,0,133
user_045582,starter,29.65,2022-05-07,,0,328
user_001281,free,0.0,2022-06-21,,0,42
user_056147,free,0.0,2023-12-08,,0,166
user_057715,pro,108.68,2022-09-19,,0,53
user_050175,free,0.0,2022-08-22,,0,164
user_037729,starter,29.87,2022-06-24,,0,107
user_024929,starter,29.58,2024-08-05,,0,228
user_031260,pro,107.8,2022-10-24,,0,916
user_000387,free,0.0,2024-06-27,,0,489
user_023053,starter,28.74,2023-08-10,,0,347
user_019570,enterprise,476.21,2022-08-26,,0,277
user_049380,free,0.0,2023-01-24,,0,226
user_025559,free,0.0,2022-04-06,,0,64
user_055932,free,0.0,2022-01-12,,0,394
user_058435,free,0.0,2023-09-01,,0,1
user_054771,starter,29.77,2022-06-20,,0,44
user_027461,free,0.0,2022-06-10,,0,152
user_035273,enterprise,477.13,2022-03-03,,0,359
user_048990,starter,28.98,2023-01-22,,0,32
user_048145,starter,29.67,2022-04-23,2022-04-30,1,7
user_035792,starter,29.19,2022-03-29,,0,240
user_052421,pro,87.73,2023-05-01,,0,369
user_039535,free,0.0,2023-03-04,,0,129
user_058839,enterprise,511.91,2022-04-03,,0,127
user_014454,starter,27.9,2022-01-19,2022-04-22,1,93
user_031997,free,0.0,2022-08-19,2024-10-10,1,783
user_014381,starter,26.65,2022-07-02,,0,223
user_017888,starter,29.59,2022-04-11,,0,450
user_028563,starter,27.54,2022-07-08,,0,37
user_031828,pro,93.04,2023-02-14,,0,271
user_001903,starter,30.04,2023-01-13,,0,335
user_025485,free,0.0,2022-09-27,,0,304
user_022029,free,0.0,2024-05-11,,0,119
user_043836,free,0.0,2024-05-21,,0,55
user_044509,free,0.0,2022-02-03,,0,30
user_052308,free,0.0,2023-03-22,,0,164
user_026498,free,0.0,2022-04-13,,0,178
user_047460,free,0.0,2024-03-01,,0,7
user_010817,free,0.0,2023-01-24,,0,8
user_055084,free,0.0,2024-08-08,,0,67
user_030631,free,0.0,2022-05-29,,0,70
user_008365,starter,30.25,2022-09-08,,0,334
user_040781,free,0.0,2024-02-13,,0,35
user_035005,enterprise,517.96,2023-03-20,,0,252
user_001768,free,0.0,2022-10-12,2023-10-24,1,377
user_025823,free,0.0,2022-11-06,,0,131
user_038791,free,0.0,2022-02-02,,0,61
user_036988,free,0.0,2022-02-03,2022-04-10,1,66
user_043451,free,0.0,2022-03-01,,0,200
user_001777,starter,29.82,2022-06-11,,0,168
user_005502,free,0.0,2023-10-20,,0,132
user_042124,starter,28.14,2023-04-23,,0,586
user_028090,starter,31.49,2022-04-21,,0,54
user_008894,starter,28.47,2023-06-12,,0,170
user_056810,pro,90.94,2024-01-09,2024-04-19,1,101
user_030258,free,0.0,2022-02-11,,0,281
user_011910,free,0.0,2022-04-13,,0,284
user_003296,free,0.0,2022-06-30,,0,258
user_017050,pro,103.2,2024-07-23,,0,62
user_024845,starter,29.45,2023-01-20,,0,754
user_021454,pro,99.18,2023-12-01,,0,524
user_013872,starter,27.91,2022-10-29,2022-11-09,1,11
user_029800,free,0.0,2022-01-03,,0,148
user_021421,pro,101.4,2023-03-06,,0,1
user_022119,starter,26.84,2024-09-05,,0,87
user_049888,starter,30.59,2022-07-25,,0,63
user_057649,pro,98.71,2023-04-01,,0,511
user_024847,free,0.0,2023-04-28,,0,164
user_018236,pro,96.22,2022-03-08,,0,91
user_049284,free,0.0,2022-11-14,,0,104
user_054521,free,0.0,2023-07-27,,0,156
user_027628,free,0.0,2023-04-18,,0,141
user_016533,pro,99.75,2023-09-16,,0,157
user_054717,starter,28.86,2022-04-24,,0,151
user_005368,free,0.0,2022-07-06,,0,657
user_030823,enterprise,513.81,2022-03-29,,0,723
user_001271,free,0.0,2024-09-10,,0,218
user_049089,starter,28.01,2022-01-13,2022-06-24,1,162
user_035352,pro,106.3,2022-05-27,,0,20
user_003414,starter,30.63,2024-02-01,,0,264
user_022936,free,0.0,2023-01-20,,0,764
user_014695,free,0.0,2022-07-18,,0,618
user_042608,pro,92.69,2022-02-09,,0,656
user_004497,starter,27.67,2024-11-18,,0,63
user_051199,free,0.0,2022-04-07,,0,1068
user_042714,free,0.0,2024-09-19,,0,660
user_002639,enterprise,513.92,2024-01-27,,0,101
user_049430,starter,30.03,2024-07-13,,0,28
user_002034,pro,96.44,2023-02-22,2024-01-08,1,320
user_016206,free,0.0,2023-04-10,,0,191
user_013066,pro,94.91,2023-07-03,,0,649
user_055000,starter,30.61,2024-01-18,,0,114
user_001336,starter,30.94,2023-08-15,,0,137
user_040720,free,0.0,2024-05-09,2024-06-18,1,40
user_009987,free,0.0,2022-07-15,,0,166
user_015634,free,0.0,2023-09-18,,0,253
user_008273,free,0.0,2022-05-22,,0,329
user_031036,free,0.0,2022-07-16,2023-03-24,1,251
user_043874,pro,100.19,2022-09-17,,0,218
user_007497,starter,29.55,2022-02-03,,0,488
user_036961,starter,26.65,2022-08-29,,0,305
user_014285,free,0.0,2022-10-19,,0,173
user_030477,starter,26.48,2023-01-07,,0,192
user_045841,free,0.0,2022-03-10,2022-09-12,1,186
user_016794,free,0.0,2022-01-27,,0,56
user_050260,free,0.0,2022-02-19,2022-04-16,1,56
user_024176,free,0.0,2022-06-22,,0,318
user_010997,free,0.0,2022-01-05,,0,137
user_039708,free,0.0,2022-03-27,2022-06-02,1,67
user_039797,starter,30.39,2022-04-10,,0,326
user_049017,enterprise,492.85,2022-05-14,,0,60
user_047079,pro,104.19,2022-08-24,,0,148
user_007507,free,0.0,2023-08-28,,0,134
user_050974,free,0.0,2022-03-24,,0,74
user_053694,free,0.0,2023-03-04,,0,235
user_010733,free,0.0,2024-11-04,,0,491
user_020385,free,0.0,2022-02-02,,0,15
user_059397,pro,107.65,2023-01-30,,0,370
user_037925,free,0.0,2024-10-26,2025-01-14,1,80
user_001683,pro,101.99,2024-03-31,,0,147
user_020445,starter,28.05,2022-05-16,,0,57
user_037736,free,0.0,2022-07-24,,0,616
user_044391,free,0.0,2023-05-31,,0,397
user_024597,free,0.0,2022-07-21,,0,351
user_025996,starter,30.56,2022-06-20,,0,306
user_046860,free,0.0,2023-03-10,,0,212
user_012998,free,0.0,2024-01-10,,0,116
user_004981,starter,29.86,2022-08-30,,0,360
user_038804,starter,27.81,2022-01-10,,0,50
user_045261,free,0.0,2022-07-22,,0,335
user_059187,enterprise,465.27,2022-12-15,,0,163
user_041107,starter,28.25,2024-06-07,,0,357
user_015916,free,0.0,2022-02-09,,0,3
user_006679,starter,28.57,2022-05-02,,0,82
user_045692,pro,95.7,2023-05-10,,0,22
user_050626,pro,101.47,2022-02-23,,0,18
user_019765,starter,27.52,2022-04-18,,0,15
user_055725,free,0.0,2022-09-21,,0,42
user_044844,starter,28.22,2022-06-27,,0,113
user_039349,starter,28.52,2022-04-27,,0,4
user_052792,pro,97.85,2022-04-07,,0,445
user_007934,free,0.0,2022-02-17,,0,148
user_052182,free,0.0,2023-12-02,,0,567
user_037089,free,0.0,2022-05-22,,0,57
user_051291,free,0.0,2022-06-16,,0,185
user_002692,free,0.0,2024-02-28,,0,19
user_022755,free,0.0,2023-12-26,,0,169
user_034914,free,0.0,2022-05-03,2022-10-14,1,164
user_028075,pro,92.8,2025-01-29,,0,592
user_043354,free,0.0,2022-09-29,,0,313
user_024286,free,0.0,2022-10-27,,0,378
user_004520,free,0.0,2022-01-01,,0,263
user_033159,starter,30.53,2022-09-22,,0,121
user_042438,free,0.0,2023-11-24,,0,151
user_022363,free,0.0,2022-12-06,,0,88
user_000830,free,0.0,2022-07-10,,0,429
user_055678,pro,103.49,2022-05-29,,0,704
user_027529,free,0.0,2023-06-29,,0,170
user_053893,free,0.0,2022-02-09,,0,100
user_032126,free,0.0,2022-03-08,,0,82
user_006917,starter,28.77,2023-04-10,2023-05-23,1,43
user_028412,starter,26.24,2022-09-26,,0,406
user_023737,starter,28.98,2023-12-02,,0,486
user_041654,starter,26.33,2024-02-01,,0,175
user_058431,free,0.0,2024-06-22,,0,93
user_054311,free,0.0,2022-09-08,,0,32
user_030130,enterprise,531.22,2025-02-18,,0,30
user_046355,pro,102.36,2023-04-22,,0,48
user_010027,pro,98.78,2022-03-14,,0,508
user_028541,starter,29.6,2022-11-18,,0,311
user_011544,free,0.0,2022-04-16,2022-06-23,1,68
user_048091,pro,101.9,2022-02-03,,0,59
user_034194,starter,28.39,2022-11-09,,0,147
user_042629,pro,100.43,2022-05-19,,0,84
user_017701,pro,90.42,2023-09-09,,0,89
user_040365,pro,100.25,2022-06-05,,0,302
user_052967,free,0.0,2022-01-16,,0,185
user_035270,pro,104.37,2024-04-19,,0,16
user_050767,free,0.0,2023-09-02,,0,374
user_031687,starter,29.48,2024-02-01,,0,262
user_030466,free,0.0,2023-01-27,,0,142
user_028546,free,0.0,2023-11-25,,0,32
user_054116,free,0.0,2022-01-03,,0,345
user_047909,pro,106.63,2022-01-21,,0,40
user_038829,free,0.0,2024-05-21,,0,131
user_017590,starter,28.4,2023-11-14,,0,87
user_021123,starter,27.93,2024-02-13,,0,229
user_055818,starter,28.87,2022-09-18,2022-11-06,1,49
user_016089,free,0.0,2023-11-02,,0,697
user_054443,free,0.0,2023-03-31,,0,321
user_005680,free,0.0,2023-01-06,,0,32
user_018280,free,0.0,2022-07-19,,0,38
user_057779,free,0.0,2024-04-25,,0,190
user_029544,pro,95.72,2022-01-04,,0,124
user_015982,starter,30.42,2023-01-21,,0,201
user_049184,starter,27.26,2022-01-21,,0,80
user_030456,starter,27.45,2022-10-04,,0,90
user_037346,free,0.0,2022-03-21,,0,357
user_039999,free,0.0,2022-06-25,,0,113
user_043791,pro,91.02,2022-06-27,,0,129
user_024838,starter,31.56,2022-03-10,,0,96
user_022047,free,0.0,2024-12-30,,0,57
user_001881,starter,28.83,2022-02-17,,0,165
user_032395,pro,102.61,2024-10-05,,0,45
user_055769,starter,27.03,2023-02-22,,0,102
user_021301,enterprise,491.67,2022-11-05,,0,116
user_011918,pro,106.06,2022-06-30,,0,190
user_031953,starter,30.73,2022-02-22,,0,75
user_013902,pro,96.34,2023-02-25,,0,18
user_023254,free,0.0,2023-01-09,,0,2
user_052287,free,0.0,2023-06-10,2023-10-25,1,137
user_016932,starter,29.77,2022-12-19,,0,247
user_022305,free,0.0,2023-05-18,,0,190
user_018328,starter,30.98,2023-01-01,,0,40
user_057693,free,0.0,2023-12-03,2024-03-25,1,113
