user_id,feature_name,usage_count,avg_session_seconds,date
user_035839,collaboration,7,132,2023-03-22
user_011002,reports,6,184,2023-06-12
user_043292,export,9,139,2023-12-13
user_024238,reports,6,118,2023-06-12
user_052845,reports,9,121,2024-01-15
user_049459,api_call,10,203,2024-07-26
user_034136,reports,7,101,2023-10-12
user_013419,export,22,284,2023-05-06
user_040586,dashboard,8,228,2024-01-19
user_018253,export,8,82,2023-07-06
user_047814,dashboard,10,146,2023-09-19
user_034701,search,23,172,2024-03-26
user_030600,search,4,160,2024-07-21
user_009914,reports,19,152,2023-05-15
user_015884,export,23,98,2024-08-22
user_058684,export,7,112,2024-01-04
user_038318,search,12,111,2024-02-19
user_056988,dashboard,16,167,2024-10-27
user_016886,export,9,81,2023-10-23
user_055577,analytics,8,53,2023-07-31
user_041693,automation,3,135,2023-04-27
user_048394,api_call,7,179,2024-04-12
user_055302,dashboard,11,183,2023-02-18
user_038438,export,3,65,2023-05-19
user_038643,collaboration,21,116,2023-09-17
user_001956,dashboard,4,141,2023-12-07
user_032804,dashboard,6,135,2024-10-02
user_059732,search,5,57,2024-01-13
user_037541,reports,5,238,2023-04-29
user_003673,reports,13,201,2024-05-13
user_020202,dashboard,11,157,2023-05-26
user_027830,analytics,4,142,2024-06-11
user_027930,reports,13,267,2024-10-16
user_012881,reports,17,283,2024-11-20
user_011783,dashboard,15,206,2024-01-29
user_017518,collaboration,3,149,2023-04-15
user_007992,dashboard,12,140,2024-04-18
user_014858,dashboard,7,154,2023-08-16
user_013826,dashboard,4,139,2024-06-03
user_033587,collaboration,11,178,2023-02-16
user_028310,search,15,131,2023-06-14
user_038091,collaboration,6,135,2023-02-05
user_003706,dashboard,9,138,2024-04-03
user_042966,reports,11,183,2024-10-06
user_011227,search,8,156,2024-04-18
user_042347,analytics,4,130,2024-01-04
user_012256,search,12,139,2024-04-21
user_037820,reports,20,139,2024-03-28
user_037741,export,1,137,2024-09-29
user_032921,dashboard,3,194,2024-09-12
user_034322,dashboard,13,131,2024-05-06
user_059276,reports,23,131,2024-08-04
user_015863,dashboard,5,174,2024-04-03
user_052676,automation,10,186,2024-02-16
user_013106,dashboard,2,137,2024-10-30
user_018681,collaboration,1,113,2024-01-31
user_001877,automation,15,159,2023-12-29
user_057587,analytics,11,157,2024-09-17
user_039565,api_call,24,194,2023-06-05
user_044268,search,3,147,2024-06-22
user_056087,dashboard,8,118,2024-07-24
user_059781,export,6,296,2024-08-25
user_009478,dashboard,2,105,2024-02-14
user_014539,dashboard,4,101,2024-06-12
user_020126,automation,7,122,2023-05-29
user_044992,dashboard,14,224,2023-10-06
user_012734,analytics,3,108,2024-11-05
user_004675,export,8,149,2023-11-02
user_055452,export,7,175,2024-07-09
user_050154,api_call,1,117,2023-12-31
user_058189,reports,3,145,2023-03-21
user_044398,automation,4,122,2023-12-28
user_010228,analytics,13,204,2023-03-08
user_051110,dashboard,12,150,2024-07-10
user_007756,api_call,2,10,2023-02-19
user_022575,search,6,105,2023-10-30
user_039549,api_call,3,106,2024-02-28
user_002972,automation,15,149,2024-04-15
user_030072,reports,7,166,2023-09-22
user_005555,reports,18,162,2024-10-01
user_058144,dashboard,4,161,2023-09-09
user_002041,search,13,127,2024-04-04
user_011446,collaboration,5,153,2024-10-05
user_051594,collaboration,20,76,2024-08-22
user_039146,search,22,178,2024-02-13
user_033954,export,11,112,2024-06-07
user_041351,search,3,129,2023-11-26
user_020476,dashboard,6,82,2024-10-01
user_049666,search,12,163,2024-08-17
user_048638,dashboard,2,82,2024-01-16
user_040750,analytics,7,69,2024-02-07
user_057522,collaboration,19,118,2024-03-15
user_009397,analytics,16,153,2023-05-08
user_051956,automation,30,233,2024-04-27
user_007749,search,4,178,2024-06-21
user_037842,collaboration,11,12,2024-08-08
user_050313,reports,8,144,2023-12-18
user_034471,dashboard,7,157,2024-02-22
user_021015,collaboration,13,155,2024-05-14
user_021126,export,6,100,2023-12-30
user_059847,dashboard,15,216,2024-06-14
user_012455,analytics,6,197,2024-03-21
user_013316,dashboard,11,143,2024-10-19
user_045188,api_call,10,199,2024-11-27
user_047780,analytics,6,115,2024-02-04
user_024743,collaboration,6,103,2023-07-02
user_027005,analytics,4,150,2024-07-16
user_055116,collaboration,3,81,2024-08-10
user_038052,analytics,6,132,2024-04-09
user_036940,reports,6,71,2023-08-11
user_050728,dashboard,13,217,2024-11-05
user_041451,search,8,22,2023-10-08
user_003774,analytics,17,211,2024-06-06
user_043803,export,5,212,2024-10-03
user_022556,reports,4,232,2023-07-21
user_055978,collaboration,23,97,2024-09-28
user_022142,analytics,1,104,2024-05-30
user_022839,reports,10,103,2024-11-01
user_056424,search,32,138,2023-10-17
user_032911,dashboard,5,120,2024-11-27
user_016876,automation,133,191,2023-08-23
user_012179,analytics,13,247,2023-10-09
user_030443,search,9,151,2024-11-05
user_014572,export,7,108,2023-12-08
user_041823,export,5,172,2023-02-17
user_057409,dashboard,11,186,2023-09-08
user_034041,export,28,217,2023-12-28
user_029614,search,5,134,2024-06-14
user_017271,search,19,324,2023-03-06
user_036325,dashboard,15,154,2023-10-23
user_006282,export,59,193,2023-05-25
user_017132,analytics,9,141,2024-06-26
user_003986,automation,7,247,2024-03-07
user_054263,dashboard,18,164,2024-05-15
user_053513,collaboration,5,140,2023-11-10
user_039660,reports,15,139,2024-06-21
user_043065,dashboard,3,152,2024-09-04
user_029805,analytics,41,258,2023-10-08
user_018723,analytics,22,238,2024-07-23
user_010503,dashboard,2,114,2024-09-14
user_002574,reports,6,128,2023-03-29
user_025326,api_call,18,111,2024-11-26
user_056100,api_call,41,215,2024-07-20
user_000816,analytics,10,165,2024-10-11
user_042279,search,4,142,2024-05-03
user_029602,collaboration,10,158,2024-03-17
user_038803,dashboard,7,108,2024-06-04
user_046355,reports,3,108,2024-07-14
user_008731,collaboration,5,93,2024-10-30
user_010535,search,16,151,2024-05-15
user_029854,export,3,150,2023-11-13
user_051698,automation,13,149,2024-01-18
user_049266,analytics,14,186,2023-10-05
user_057897,api_call,17,270,2024-10-16
user_013172,dashboard,3,151,2024-01-26
user_046251,reports,8,130,2023-05-07
user_055206,collaboration,6,134,2023-12-10
user_020053,collaboration,7,110,2023-04-07
user_009520,search,5,114,2024-06-22
user_029851,search,30,196,2024-06-10
user_053453,export,7,126,2024-10-21
user_007670,reports,59,255,2024-05-27
user_057149,analytics,6,138,2024-09-25
user_053914,search,21,116,2024-02-17
user_020136,dashboard,14,98,2023-12-28
user_009687,dashboard,8,111,2023-09-09
user_032416,automation,5,127,2023-08-13
user_049195,analytics,14,65,2024-08-24
user_014097,api_call,15,155,2024-02-02
user_029187,reports,16,158,2023-02-24
user_029758,automation,20,220,2023-12-19
user_044884,automation,9,136,2024-02-04
user_011462,analytics,20,156,2024-07-12
user_037340,analytics,12,199,2023-09-05
user_059367,search,7,180,2023-01-17
user_035123,analytics,33,203,2024-11-08
user_048996,export,13,142,2023-02-13
user_006524,analytics,7,149,2024-04-12
user_059160,dashboard,7,249,2023-09-15
user_011859,collaboration,6,170,2023-12-15
user_013218,reports,3,29,2024-02-25
user_013266,reports,30,169,2024-02-21
user_015718,automation,12,66,2024-08-20
user_045779,export,2,70,2023-07-28
user_049410,collaboration,12,157,2024-03-19
user_016950,export,4,194,2024-10-07
user_053097,analytics,3,232,2024-04-19
user_057408,dashboard,2,93,2024-07-17
user_025806,dashboard,5,21,2024-01-11
user_033536,analytics,8,46,2024-08-29
user_031094,dashboard,7,75,2024-06-05
user_040880,reports,16,177,2024-08-25
user_020289,api_call,10,114,2023-04-30
user_059200,automation,2,188,2024-08-28
user_010902,reports,9,185,2023-04-09
user_030881,dashboard,19,93,2024-10-27
user_034830,dashboard,7,193,2023-11-29
user_003940,analytics,20,139,2024-11-30
user_059054,export,13,194,2024-03-29
user_021350,analytics,14,164,2023-09-07
user_015456,reports,6,11,2023-05-29
user_045577,export,5,188,2024-05-05
user_012647,reports,26,266,2023-12-21
user_018154,analytics,14,59,2024-08-21
user_016261,analytics,3,144,2023-05-23
user_036146,automation,7,199,2023-08-28
user_029200,collaboration,7,110,2024-07-03
user_005139,collaboration,1,72,2023-11-11
user_045904,dashboard,11,124,2024-01-10
user_018622,api_call,7,101,2024-09-06
user_000848,dashboard,4,119,2024-01-27
user_051226,search,10,200,2023-03-01
user_045620,collaboration,5,85,2024-08-17
user_058355,reports,9,166,2023-05-20
user_002291,analytics,14,170,2024-10-23
user_028708,reports,5,125,2024-06-13
user_044761,reports,7,191,2023-12-31
user_054300,reports,7,145,2023-07-03
user_020511,collaboration,4,134,2024-10-30
user_010535,reports,8,237,2023-04-11
user_033360,automation,26,218,2024-02-20
user_025494,dashboard,7,119,2024-10-16
user_038063,reports,6,208,2023-12-21
user_051846,analytics,8,126,2024-09-02
user_036118,collaboration,20,216,2023-04-28
user_009913,reports,6,157,2023-07-25
user_002839,dashboard,19,232,2023-08-31
user_019850,dashboard,18,128,2023-06-25
user_059433,collaboration,12,232,2024-10-07
user_026083,export,3,93,2024-10-16
user_055346,export,6,164,2024-01-24
user_009322,export,15,207,2024-07-31
user_007490,dashboard,2,175,2023-04-08
user_008261,analytics,5,17,2024-10-30
user_043438,dashboard,5,29,2024-01-29
user_047200,api_call,2,112,2024-06-03
user_013067,search,15,237,2024-03-20
user_015347,reports,3,49,2023-10-07
user_057756,export,3,184,2023-09-06
user_010581,search,14,197,2024-09-09
user_039043,collaboration,5,223,2023-12-03
user_054572,dashboard,2,91,2024-06-16
user_023061,dashboard,4,115,2024-05-10
user_042992,export,6,272,2024-02-14
user_002603,reports,32,170,2023-07-25
user_037641,dashboard,9,159,2023-11-28
user_019027,dashboard,3,10,2023-05-28
user_046043,api_call,4,87,2023-11-21
user_038855,collaboration,9,102,2023-09-11
user_011354,analytics,14,193,2023-11-05
user_026446,analytics,5,79,2024-06-25
user_034665,reports,11,108,2024-07-20
user_041137,reports,6,127,2023-03-26
user_050207,reports,37,207,2024-09-28
user_009406,dashboard,11,114,2023-06-22
user_059924,export,1,65,2024-07-10
user_014985,analytics,2,106,2024-06-08
user_028680,analytics,12,119,2024-02-07
user_038212,dashboard,13,86,2024-02-18
user_059706,reports,10,105,2023-12-18
user_020758,analytics,6,190,2023-10-02
user_046509,dashboard,10,107,2023-10-06
user_003964,api_call,9,195,2024-05-01
user_032555,dashboard,9,146,2023-11-15
user_006740,search,33,167,2024-09-21
user_003663,dashboard,3,110,2024-09-21
user_000982,collaboration,3,51,2024-11-25
user_026757,dashboard,13,156,2023-07-24
user_015670,reports,3,40,2023-07-19
user_028310,reports,21,231,2023-03-24
user_036604,api_call,6,169,2023-12-28
user_018902,analytics,7,203,2023-06-16
user_044717,dashboard,5,162,2024-06-01
user_005102,automation,8,125,2023-03-02
user_014459,automation,22,62,2024-04-16
user_027824,analytics,29,191,2024-08-09
user_034891,reports,12,116,2024-02-29
user_018772,reports,4,208,2024-08-10
user_024413,dashboard,2,138,2024-08-04
user_018989,dashboard,14,215,2024-02-04
user_003018,search,3,113,2023-11-10
user_047413,export,14,153,2023-12-20
user_029985,dashboard,8,227,2024-09-13
user_010375,collaboration,2,64,2024-11-14
user_048250,analytics,9,181,2024-06-15
user_005858,reports,7,142,2023-08-28
user_056032,search,22,97,2023-12-07
user_027255,export,20,117,2023-11-02
user_013541,collaboration,2,59,2023-11-02
user_015480,analytics,8,100,2024-11-08
user_025736,reports,5,165,2024-03-26
user_048880,export,11,217,2024-10-14
user_011043,automation,2,51,2024-05-01
user_040878,export,4,140,2023-12-05
user_035706,reports,2,221,2023-07-17
user_048143,dashboard,4,108,2024-09-07
user_032280,export,5,111,2024-08-24
user_017296,search,14,225,2024-11-14
user_033117,automation,13,148,2024-04-12
user_046743,analytics,4,158,2024-02-29
user_023935,analytics,10,80,2024-09-06
user_054142,reports,3,115,2024-05-04
user_028220,export,7,130,2024-06-21
user_007476,search,13,10,2024-04-02
user_017490,reports,11,169,2023-04-25
user_049936,dashboard,34,182,2024-11-12
user_009825,api_call,14,238,2024-11-14
user_035182,collaboration,9,98,2024-08-22
user_045386,dashboard,6,120,2024-10-12
user_026035,reports,16,144,2024-10-28
user_054975,collaboration,14,204,2024-03-27
user_049045,dashboard,26,210,2023-05-27
user_033368,analytics,12,37,2024-03-23
user_031849,reports,6,202,2024-05-05
user_027121,analytics,10,167,2024-02-19
user_031799,automation,18,38,2024-03-14
user_010990,search,3,183,2023-07-14
user_033849,export,9,131,2024-05-10
user_013969,analytics,16,37,2024-05-17
user_026739,export,8,171,2024-05-31
user_009246,dashboard,12,222,2023-06-28
user_026350,collaboration,3,105,2024-08-20
user_024804,reports,33,237,2024-06-05
user_029928,export,3,116,2024-02-09
user_018952,dashboard,37,156,2024-01-19
user_005903,dashboard,18,128,2024-09-03
user_004750,export,8,138,2024-07-31
user_044117,export,1,109,2024-09-27
user_017751,analytics,3,121,2024-02-22
user_030920,search,7,152,2023-02-18
user_022535,collaboration,7,217,2023-12-12
user_001873,analytics,12,138,2023-07-18
user_048171,dashboard,6,165,2024-09-19
user_028816,api_call,20,150,2024-05-02
user_045518,collaboration,2,39,2023-07-20
user_034342,reports,9,59,2024-08-28
user_010877,reports,2,191,2023-11-07
user_026564,dashboard,8,206,2024-01-27
user_015496,api_call,6,83,2024-01-16
user_009352,reports,2,107,2024-07-24
user_025152,automation,5,69,2024-07-27
user_020740,reports,5,192,2023-09-04
user_046959,api_call,4,47,2024-04-18
user_056227,dashboard,13,206,2023-03-28
user_057898,api_call,16,154,2023-12-09
user_001629,dashboard,10,220,2023-02-27
user_034864,dashboard,15,114,2024-08-21
user_021331,dashboard,16,129,2024-01-26
user_012690,analytics,6,135,2023-07-18
user_041203,dashboard,4,114,2024-08-13
user_013516,search,48,283,2024-02-19
user_006740,collaboration,25,160,2024-02-06
user_038728,reports,5,107,2023-12-04
user_017134,dashboard,14,165,2023-07-18
user_031706,api_call,2,68,2024-08-06
user_013316,automation,15,136,2024-05-29
user_050428,search,13,209,2024-03-25
user_054658,search,6,219,2024-05-24
user_015492,dashboard,5,53,2024-06-09
user_055691,search,15,125,2024-11-07
user_026873,dashboard,3,24,2023-07-27
user_014095,search,7,289,2023-08-18
user_044393,reports,6,146,2023-12-19
user_001885,search,7,158,2023-07-09
user_015724,collaboration,9,225,2024-04-23
user_018379,analytics,19,191,2023-12-24
user_027963,api_call,10,120,2023-04-13
user_011970,export,12,103,2024-09-18
user_051892,analytics,17,109,2023-07-09
user_027247,search,12,154,2023-08-24
user_029354,automation,5,123,2024-02-22
user_016371,search,5,98,2024-02-25
user_007186,reports,9,102,2024-05-14
user_002804,analytics,8,219,2024-07-16
user_049517,automation,3,45,2023-03-23
user_003986,reports,7,87,2023-06-27
user_003769,dashboard,5,191,2023-06-14
user_007711,reports,10,112,2023-08-25
user_045647,export,12,111,2024-04-14
user_011254,collaboration,11,184,2023-12-19
user_034275,api_call,6,132,2024-09-08
user_028435,export,7,64,2024-09-11
user_012039,reports,3,219,2023-08-21
user_039080,collaboration,8,76,2023-02-11
user_059714,dashboard,11,106,2024-08-03
user_018591,reports,45,262,2024-08-16
user_003620,search,5,73,2024-11-08
user_057022,export,6,178,2024-07-05
user_019972,analytics,5,91,2024-03-08
user_057108,analytics,9,231,2024-01-27
user_014895,search,7,69,2024-07-08
user_014203,reports,9,226,2024-08-06
user_021126,export,5,47,2023-08-10
user_039644,reports,21,49,2023-12-13
user_050596,api_call,12,224,2024-11-27
user_035305,export,4,168,2023-07-01
user_057987,analytics,9,200,2023-01-22
user_017119,reports,3,10,2024-03-06
user_035278,automation,5,58,2024-10-13
user_059198,collaboration,6,87,2024-06-16
user_041645,automation,19,234,2024-01-21
user_004487,analytics,4,283,2024-09-23
user_049937,reports,12,108,2024-06-21
user_048863,analytics,1,109,2024-03-18
user_058803,automation,1,109,2024-03-09
user_056975,collaboration,2,157,2024-07-08
user_019601,dashboard,4,115,2023-10-12
user_054745,search,7,102,2024-01-02
user_045993,export,6,174,2024-11-16
user_016234,reports,15,147,2023-02-18
user_052237,dashboard,12,146,2024-07-26
user_009408,automation,11,121,2024-11-23
user_056718,automation,7,145,2023-01-17
user_054877,automation,27,102,2024-11-02
user_016966,automation,1,165,2024-08-02
user_002394,reports,9,113,2024-07-09
user_020165,search,11,157,2024-04-04
user_013447,export,5,159,2024-11-04
user_006688,analytics,12,123,2024-03-06
user_011482,reports,14,159,2023-02-18
user_007191,export,18,101,2023-01-15
user_043081,analytics,7,190,2023-11-27
user_045841,dashboard,9,43,2023-11-26
user_027721,reports,5,130,2024-08-31
user_014808,dashboard,5,140,2023-11-06
user_014243,automation,9,28,2024-09-20
user_044931,collaboration,19,175,2024-11-22
user_016721,analytics,9,33,2024-05-22
user_055520,dashboard,8,97,2024-10-06
user_039373,search,13,250,2024-04-19
user_058066,api_call,7,88,2024-09-06
user_018053,analytics,6,81,2024-07-09
user_014189,search,8,214,2023-06-15
user_007785,analytics,20,152,2023-12-08
user_038192,dashboard,5,17,2023-06-16
user_016380,export,9,179,2023-12-10
user_010585,automation,16,198,2023-11-28
user_054381,analytics,13,199,2023-10-02
user_058055,automation,16,113,2024-08-21
user_045977,reports,3,128,2024-02-09
user_033510,collaboration,12,146,2024-01-21
user_029616,export,1,15,2024-04-14
user_042298,collaboration,14,172,2024-03-19
user_000958,reports,13,148,2023-08-14
user_037335,search,4,80,2023-04-04
user_054509,reports,21,191,2023-09-24
user_013305,collaboration,19,199,2024-09-04
user_007246,reports,3,111,2024-05-11
user_028793,collaboration,4,144,2024-11-03
user_009698,export,3,77,2023-01-19
user_028165,reports,7,29,2024-07-13
user_043444,collaboration,3,113,2023-06-26
user_005660,automation,9,137,2024-03-30
